PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-n05n65,12:08:32.253,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n66,12:14:13.7549,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n67,12:19:55.2569,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n68,12:25:36.7589,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n69,12:31:18.2609,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n70,12:36:59.7628,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n71,12:42:41.2648,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n72,12:48:22.7668,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n73,12:54:04.2688,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n74,12:59:45.7708,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n75,13:05:27.2727,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n76,13:11:08.7747,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n77,13:16:50.2767,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n78,13:22:31.7787,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n79,13:28:13.2806,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n80,13:33:54.7826,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n81,13:39:36.2846,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n82,13:45:17.7866,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n83,13:50:59.2885,+05:40:02.5568,2000.
SPLUS,SPLUS-n05n84,13:56:40.7905,+05:40:02.5568,2000.
SPLUS,SPLUS-n06n01,10:00:00,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n02,10:05:42.8571,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n03,10:11:25.7143,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n04,10:17:08.5714,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n05,10:22:51.4286,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n06,10:28:34.2857,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n07,10:34:17.1429,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n08,10:40:00,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n09,10:45:42.8571,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n10,10:51:25.7143,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n11,10:57:08.5714,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n12,11:02:51.4286,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n13,11:08:34.2857,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n14,11:14:17.1429,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n15,11:20:00,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n16,11:25:42.8571,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n17,11:31:25.7143,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n18,11:37:08.5714,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n19,11:42:51.4286,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n20,11:48:34.2857,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n21,11:54:17.1429,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n22,12:00:00,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n23,12:05:42.8571,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n24,12:11:25.7143,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n25,12:17:08.5714,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n26,12:22:51.4286,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n27,12:28:34.2857,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n28,12:34:17.1429,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n29,12:40:00,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n30,12:45:42.8571,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n31,12:51:25.7143,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n32,12:57:08.5714,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n33,13:02:51.4286,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n34,13:08:34.2857,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n35,13:14:17.1429,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n36,13:20:00,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n37,13:25:42.8571,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n38,13:31:25.7143,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n39,13:37:08.5714,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n40,13:42:51.4286,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n41,13:48:34.2857,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n42,13:54:17.1429,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n43,14:00:00,-07:04:48.9493,2000.
SPLUS,SPLUS-n06n44,10:00:00,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n45,10:05:42.8571,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n46,10:11:25.7143,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n47,10:17:08.5714,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n48,10:22:51.4286,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n49,10:28:34.2857,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n50,10:34:17.1429,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n51,10:40:00,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n52,10:45:42.8571,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n53,10:51:25.7143,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n54,10:57:08.5714,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n55,11:02:51.4286,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n56,11:08:34.2857,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n57,11:14:17.1429,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n58,11:20:00,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n59,11:25:42.8571,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n60,11:31:25.7143,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n61,11:37:08.5714,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n62,11:42:51.4286,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n63,11:48:34.2857,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n64,11:54:17.1429,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n65,12:00:00,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n66,12:05:42.8571,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n67,12:11:25.7143,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n68,12:17:08.5714,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n69,12:22:51.4286,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n70,12:28:34.2857,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n71,12:34:17.1429,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n72,12:40:00,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n73,12:45:42.8571,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n74,12:51:25.7143,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n75,12:57:08.5714,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n76,13:02:51.4286,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n77,13:08:34.2857,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n78,13:14:17.1429,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n79,13:20:00,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n80,13:25:42.8571,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n81,13:31:25.7143,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n82,13:37:08.5714,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n83,13:42:51.4286,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n84,13:48:34.2857,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n85,13:54:17.1429,+07:04:48.9493,2000.
SPLUS,SPLUS-n06n86,14:00:00,+07:04:48.9493,2000.
SPLUS,SPLUS-n07n01,10:00:00,-08:29:29.548,2000.
SPLUS,SPLUS-n07n02,10:05:42.8571,-08:29:29.548,2000.
SPLUS,SPLUS-n07n03,10:11:25.7143,-08:29:29.548,2000.
SPLUS,SPLUS-n07n04,10:17:08.5714,-08:29:29.548,2000.
SPLUS,SPLUS-n07n05,10:22:51.4286,-08:29:29.548,2000.
SPLUS,SPLUS-n07n06,10:28:34.2857,-08:29:29.548,2000.
SPLUS,SPLUS-n07n07,10:34:17.1429,-08:29:29.548,2000.
SPLUS,SPLUS-n07n08,10:40:00,-08:29:29.548,2000.
SPLUS,SPLUS-n07n09,10:45:42.8571,-08:29:29.548,2000.
SPLUS,SPLUS-n07n10,10:51:25.7143,-08:29:29.548,2000.
SPLUS,SPLUS-n07n11,10:57:08.5714,-08:29:29.548,2000.
SPLUS,SPLUS-n07n12,11:02:51.4286,-08:29:29.548,2000.
SPLUS,SPLUS-n07n13,11:08:34.2857,-08:29:29.548,2000.
SPLUS,SPLUS-n07n14,11:14:17.1429,-08:29:29.548,2000.
SPLUS,SPLUS-n07n15,11:20:00,-08:29:29.548,2000.
SPLUS,SPLUS-n07n16,11:25:42.8571,-08:29:29.548,2000.
SPLUS,SPLUS-n07n17,11:31:25.7143,-08:29:29.548,2000.
SPLUS,SPLUS-n07n18,11:37:08.5714,-08:29:29.548,2000.
SPLUS,SPLUS-n07n19,11:42:51.4286,-08:29:29.548,2000.
SPLUS,SPLUS-n07n20,11:48:34.2857,-08:29:29.548,2000.
SPLUS,SPLUS-n07n21,11:54:17.1429,-08:29:29.548,2000.
SPLUS,SPLUS-n07n22,12:00:00,-08:29:29.548,2000.
SPLUS,SPLUS-n07n23,12:05:42.8571,-08:29:29.548,2000.
SPLUS,SPLUS-n07n24,12:11:25.7143,-08:29:29.548,2000.
SPLUS,SPLUS-n07n25,12:17:08.5714,-08:29:29.548,2000.
SPLUS,SPLUS-n07n26,12:22:51.4286,-08:29:29.548,2000.
SPLUS,SPLUS-n07n27,12:28:34.2857,-08:29:29.548,2000.
SPLUS,SPLUS-n07n28,12:34:17.1429,-08:29:29.548,2000.
SPLUS,SPLUS-n07n29,12:40:00,-08:29:29.548,2000.
SPLUS,SPLUS-n07n30,12:45:42.8571,-08:29:29.548,2000.
SPLUS,SPLUS-n07n31,12:51:25.7143,-08:29:29.548,2000.
SPLUS,SPLUS-n07n32,12:57:08.5714,-08:29:29.548,2000.
SPLUS,SPLUS-n07n33,13:02:51.4286,-08:29:29.548,2000.
SPLUS,SPLUS-n07n34,13:08:34.2857,-08:29:29.548,2000.
SPLUS,SPLUS-n07n35,13:14:17.1429,-08:29:29.548,2000.
SPLUS,SPLUS-n07n36,13:20:00,-08:29:29.548,2000.
SPLUS,SPLUS-n07n37,13:25:42.8571,-08:29:29.548,2000.
SPLUS,SPLUS-n07n38,13:31:25.7143,-08:29:29.548,2000.
SPLUS,SPLUS-n07n39,13:37:08.5714,-08:29:29.548,2000.
SPLUS,SPLUS-n07n40,13:42:51.4286,-08:29:29.548,2000.
SPLUS,SPLUS-n07n41,13:48:34.2857,-08:29:29.548,2000.
SPLUS,SPLUS-n07n42,13:54:17.1429,-08:29:29.548,2000.
SPLUS,SPLUS-n07n43,14:00:00,-08:29:29.548,2000.
SPLUS,SPLUS-n07n44,10:00:00,+08:29:29.548,2000.
SPLUS,SPLUS-n07n45,10:05:42.8571,+08:29:29.548,2000.
SPLUS,SPLUS-n07n46,10:11:25.7143,+08:29:29.548,2000.
SPLUS,SPLUS-n07n47,10:17:08.5714,+08:29:29.548,2000.
SPLUS,SPLUS-n07n48,10:22:51.4286,+08:29:29.548,2000.
SPLUS,SPLUS-n07n49,10:28:34.2857,+08:29:29.548,2000.
SPLUS,SPLUS-n07n50,10:34:17.1429,+08:29:29.548,2000.
SPLUS,SPLUS-n07n51,10:40:00,+08:29:29.548,2000.
SPLUS,SPLUS-n07n52,10:45:42.8571,+08:29:29.548,2000.
SPLUS,SPLUS-n07n53,10:51:25.7143,+08:29:29.548,2000.
SPLUS,SPLUS-n07n54,10:57:08.5714,+08:29:29.548,2000.
SPLUS,SPLUS-n07n55,11:02:51.4286,+08:29:29.548,2000.
SPLUS,SPLUS-n07n56,11:08:34.2857,+08:29:29.548,2000.
SPLUS,SPLUS-n07n57,11:14:17.1429,+08:29:29.548,2000.
SPLUS,SPLUS-n07n58,11:20:00,+08:29:29.548,2000.
SPLUS,SPLUS-n07n59,11:25:42.8571,+08:29:29.548,2000.
SPLUS,SPLUS-n07n60,11:31:25.7143,+08:29:29.548,2000.
SPLUS,SPLUS-n07n61,11:37:08.5714,+08:29:29.548,2000.
SPLUS,SPLUS-n07n62,11:42:51.4286,+08:29:29.548,2000.
SPLUS,SPLUS-n07n63,11:48:34.2857,+08:29:29.548,2000.
SPLUS,SPLUS-n07n64,11:54:17.1429,+08:29:29.548,2000.
SPLUS,SPLUS-n07n65,12:00:00,+08:29:29.548,2000.
SPLUS,SPLUS-n07n66,12:05:42.8571,+08:29:29.548,2000.
SPLUS,SPLUS-n07n67,12:11:25.7143,+08:29:29.548,2000.
SPLUS,SPLUS-n07n68,12:17:08.5714,+08:29:29.548,2000.
SPLUS,SPLUS-n07n69,12:22:51.4286,+08:29:29.548,2000.
SPLUS,SPLUS-n07n70,12:28:34.2857,+08:29:29.548,2000.
SPLUS,SPLUS-n07n71,12:34:17.1429,+08:29:29.548,2000.
SPLUS,SPLUS-n07n72,12:40:00,+08:29:29.548,2000.
SPLUS,SPLUS-n07n73,12:45:42.8571,+08:29:29.548,2000.
SPLUS,SPLUS-n07n74,12:51:25.7143,+08:29:29.548,2000.
SPLUS,SPLUS-n07n75,12:57:08.5714,+08:29:29.548,2000.
SPLUS,SPLUS-n07n76,13:02:51.4286,+08:29:29.548,2000.
SPLUS,SPLUS-n07n77,13:08:34.2857,+08:29:29.548,2000.
SPLUS,SPLUS-n07n78,13:14:17.1429,+08:29:29.548,2000.
SPLUS,SPLUS-n07n79,13:20:00,+08:29:29.548,2000.
SPLUS,SPLUS-n07n80,13:25:42.8571,+08:29:29.548,2000.
SPLUS,SPLUS-n07n81,13:31:25.7143,+08:29:29.548,2000.
SPLUS,SPLUS-n07n82,13:37:08.5714,+08:29:29.548,2000.
SPLUS,SPLUS-n07n83,13:42:51.4286,+08:29:29.548,2000.
SPLUS,SPLUS-n07n84,13:48:34.2857,+08:29:29.548,2000.
SPLUS,SPLUS-n07n85,13:54:17.1429,+08:29:29.548,2000.
SPLUS,SPLUS-n07n86,14:00:00,+08:29:29.548,2000.
SPLUS,SPLUS-n08n01,10:02:23.4263,-09:54:04.639,2000.
SPLUS,SPLUS-n08n02,10:08:07.6494,-09:54:04.639,2000.
SPLUS,SPLUS-n08n03,10:13:51.8725,-09:54:04.639,2000.
SPLUS,SPLUS-n08n04,10:19:36.0956,-09:54:04.639,2000.
SPLUS,SPLUS-n08n05,10:25:20.3187,-09:54:04.639,2000.
SPLUS,SPLUS-n08n06,10:31:04.5418,-09:54:04.639,2000.
SPLUS,SPLUS-n08n07,10:36:48.7649,-09:54:04.639,2000.
SPLUS,SPLUS-n08n08,10:42:32.988,-09:54:04.639,2000.
SPLUS,SPLUS-n08n09,10:48:17.2112,-09:54:04.639,2000.
SPLUS,SPLUS-n08n10,10:54:01.4343,-09:54:04.639,2000.
SPLUS,SPLUS-n08n11,10:59:45.6574,-09:54:04.639,2000.
SPLUS,SPLUS-n08n12,11:05:29.8805,-09:54:04.639,2000.
SPLUS,SPLUS-n08n13,11:11:14.1036,-09:54:04.639,2000.
SPLUS,SPLUS-n08n14,11:16:58.3267,-09:54:04.639,2000.
SPLUS,SPLUS-n08n15,11:22:42.5498,-09:54:04.639,2000.
SPLUS,SPLUS-n08n16,11:28:26.7729,-09:54:04.639,2000.
SPLUS,SPLUS-n08n17,11:34:10.996,-09:54:04.639,2000.
SPLUS,SPLUS-n08n18,11:39:55.2191,-09:54:04.639,2000.
SPLUS,SPLUS-n08n19,11:45:39.4422,-09:54:04.639,2000.
SPLUS,SPLUS-n08n20,11:51:23.6653,-09:54:04.639,2000.
SPLUS,SPLUS-n08n21,11:57:07.8884,-09:54:04.639,2000.
SPLUS,SPLUS-n08n22,12:02:52.1116,-09:54:04.639,2000.
SPLUS,SPLUS-n08n23,12:08:36.3347,-09:54:04.639,2000.
SPLUS,SPLUS-n08n24,12:14:20.5578,-09:54:04.639,2000.
SPLUS,SPLUS-n08n25,12:20:04.7809,-09:54:04.639,2000.
SPLUS,SPLUS-n08n26,12:25:49.004,-09:54:04.639,2000.
SPLUS,SPLUS-n08n27,12:31:33.2271,-09:54:04.639,2000.
SPLUS,SPLUS-n08n28,12:37:17.4502,-09:54:04.639,2000.
SPLUS,SPLUS-n08n29,12:43:01.6733,-09:54:04.639,2000.
SPLUS,SPLUS-n08n30,12:48:45.8964,-09:54:04.639,2000.
SPLUS,SPLUS-n08n31,12:54:30.1195,-09:54:04.639,2000.
SPLUS,SPLUS-n08n32,13:00:14.3426,-09:54:04.639,2000.
SPLUS,SPLUS-n08n33,13:05:58.5657,-09:54:04.639,2000.
SPLUS,SPLUS-n08n34,13:11:42.7888,-09:54:04.639,2000.
SPLUS,SPLUS-n08n35,13:17:27.012,-09:54:04.639,2000.
SPLUS,SPLUS-n08n36,13:23:11.2351,-09:54:04.639,2000.
SPLUS,SPLUS-n08n37,13:28:55.4582,-09:54:04.639,2000.
SPLUS,SPLUS-n08n38,13:34:39.6813,-09:54:04.639,2000.
SPLUS,SPLUS-n08n39,13:40:23.9044,-09:54:04.639,2000.
SPLUS,SPLUS-n08n40,13:46:08.1275,-09:54:04.639,2000.
SPLUS,SPLUS-n08n41,13:51:52.3506,-09:54:04.639,2000.
SPLUS,SPLUS-n08n42,13:57:36.5737,-09:54:04.639,2000.
SPLUS,SPLUS-n08n43,10:02:23.4263,+09:54:04.639,2000.
SPLUS,SPLUS-n08n44,10:08:07.6494,+09:54:04.639,2000.
SPLUS,SPLUS-n08n45,10:13:51.8725,+09:54:04.639,2000.
SPLUS,SPLUS-n08n46,10:19:36.0956,+09:54:04.639,2000.
SPLUS,SPLUS-n08n47,10:25:20.3187,+09:54:04.639,2000.
SPLUS,SPLUS-n08n48,10:31:04.5418,+09:54:04.639,2000.
SPLUS,SPLUS-n08n49,10:36:48.7649,+09:54:04.639,2000.
SPLUS,SPLUS-n08n50,10:42:32.988,+09:54:04.639,2000.
SPLUS,SPLUS-n08n51,10:48:17.2112,+09:54:04.639,2000.
SPLUS,SPLUS-n08n52,10:54:01.4343,+09:54:04.639,2000.
SPLUS,SPLUS-n08n53,10:59:45.6574,+09:54:04.639,2000.
SPLUS,SPLUS-n08n54,11:05:29.8805,+09:54:04.639,2000.
SPLUS,SPLUS-n08n55,11:11:14.1036,+09:54:04.639,2000.
SPLUS,SPLUS-n08n56,11:16:58.3267,+09:54:04.639,2000.
SPLUS,SPLUS-n08n57,11:22:42.5498,+09:54:04.639,2000.
SPLUS,SPLUS-n08n58,11:28:26.7729,+09:54:04.639,2000.
SPLUS,SPLUS-n08n59,11:34:10.996,+09:54:04.639,2000.
SPLUS,SPLUS-n08n60,11:39:55.2191,+09:54:04.639,2000.
SPLUS,SPLUS-n08n61,11:45:39.4422,+09:54:04.639,2000.
SPLUS,SPLUS-n08n62,11:51:23.6653,+09:54:04.639,2000.
SPLUS,SPLUS-n08n63,11:57:07.8884,+09:54:04.639,2000.
SPLUS,SPLUS-n08n64,12:02:52.1116,+09:54:04.639,2000.
SPLUS,SPLUS-n08n65,12:08:36.3347,+09:54:04.639,2000.
SPLUS,SPLUS-n08n66,12:14:20.5578,+09:54:04.639,2000.
SPLUS,SPLUS-n08n67,12:20:04.7809,+09:54:04.639,2000.
SPLUS,SPLUS-n08n68,12:25:49.004,+09:54:04.639,2000.
SPLUS,SPLUS-n08n69,12:31:33.2271,+09:54:04.639,2000.
SPLUS,SPLUS-n08n70,12:37:17.4502,+09:54:04.639,2000.
SPLUS,SPLUS-n08n71,12:43:01.6733,+09:54:04.639,2000.
SPLUS,SPLUS-n08n72,12:48:45.8964,+09:54:04.639,2000.
SPLUS,SPLUS-n08n73,12:54:30.1195,+09:54:04.639,2000.
SPLUS,SPLUS-n08n74,13:00:14.3426,+09:54:04.639,2000.
SPLUS,SPLUS-n08n75,13:05:58.5657,+09:54:04.639,2000.
SPLUS,SPLUS-n08n76,13:11:42.7888,+09:54:04.639,2000.
SPLUS,SPLUS-n08n77,13:17:27.012,+09:54:04.639,2000.
SPLUS,SPLUS-n08n78,13:23:11.2351,+09:54:04.639,2000.
SPLUS,SPLUS-n08n79,13:28:55.4582,+09:54:04.639,2000.
SPLUS,SPLUS-n08n80,13:34:39.6813,+09:54:04.639,2000.
SPLUS,SPLUS-n08n81,13:40:23.9044,+09:54:04.639,2000.
SPLUS,SPLUS-n08n82,13:46:08.1275,+09:54:04.639,2000.
SPLUS,SPLUS-n08n83,13:51:52.3506,+09:54:04.639,2000.
SPLUS,SPLUS-n08n84,13:57:36.5737,+09:54:04.639,2000.
SPLUS,SPLUS-n09n01,10:04:48,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n02,10:10:33.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n03,10:16:19.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n04,10:22:04.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n05,10:27:50.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n06,10:33:36,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n07,10:39:21.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n08,10:45:07.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n09,10:50:52.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n10,10:56:38.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n11,11:02:24,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n12,11:08:09.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n13,11:13:55.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n14,11:19:40.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n15,11:25:26.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n16,11:31:12,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n17,11:36:57.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n18,11:42:43.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n19,11:48:28.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n20,11:54:14.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n21,12:00:00,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n22,12:05:45.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n23,12:11:31.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n24,12:17:16.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n25,12:23:02.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n26,12:28:48,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n27,12:34:33.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n28,12:40:19.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n29,12:46:04.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n30,12:51:50.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n31,12:57:36,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n32,13:03:21.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n33,13:09:07.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n34,13:14:52.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n35,13:20:38.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n36,13:26:24,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n37,13:32:09.6,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n38,13:37:55.2,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n39,13:43:40.8,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n40,13:49:26.4,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n41,13:55:12,-11:18:33.9798,2000.
SPLUS,SPLUS-n09n42,12:00:00,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n43,12:05:45.6,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n44,12:11:31.2,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n45,12:17:16.8,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n46,12:23:02.4,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n47,12:28:48,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n48,12:34:33.6,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n49,12:40:19.2,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n50,12:46:04.8,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n51,12:51:50.4,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n52,12:57:36,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n53,13:03:21.6,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n54,13:09:07.2,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n55,13:14:52.8,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n56,13:20:38.4,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n57,13:26:24,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n58,13:32:09.6,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n59,13:37:55.2,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n60,13:43:40.8,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n61,13:49:26.4,+11:18:33.9798,2000.
SPLUS,SPLUS-n09n62,13:55:12,+11:18:33.9798,2000.
SPLUS,SPLUS-n10n01,10:03:52.2581,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n02,10:09:40.6452,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n03,10:15:29.0323,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n04,10:21:17.4194,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n05,10:27:05.8065,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n06,10:32:54.1935,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n07,10:38:42.5806,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n08,10:44:30.9677,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n09,10:50:19.3548,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n10,10:56:07.7419,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n11,11:01:56.129,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n12,11:07:44.5161,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n13,11:13:32.9032,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n14,11:19:21.2903,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n15,11:25:09.6774,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n16,11:30:58.0645,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n17,11:36:46.4516,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n18,11:42:34.8387,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n19,11:48:23.2258,-12:42:57.5892,2000.
SPLUS,SPLUS-n10n20,11:54:11.6129,-12:42:57.5892,2000.
